deviceTime_utc,deviceTime_local,deviceTime_unix,cpm,cpmError
2018-11-29 04:35:48+00:00,2018-11-28 20:35:48-08:00,1543466148,2.6326984126984128,0.028909812760938316
2018-11-27 06:50:53+00:00,2018-11-26 22:50:53-08:00,1543301453,2.6378472222222222,0.030264156594604054
2018-11-25 04:50:43+00:00,2018-11-24 20:50:43-08:00,1543121443,2.5840607210626185,0.031315622384631876
2018-11-23 06:55:43+00:00,2018-11-22 22:55:43-08:00,1542956143,2.6777777777777776,0.030492358889027984
2018-11-21 06:25:43+00:00,2018-11-20 22:25:43-08:00,1542781543,2.6897610921501705,0.030298633610875342
2018-11-19 15:20:48+00:00,2018-11-19 07:20:48-08:00,1542640848,2.7009661835748786,0.03612221728295675
2018-11-16 09:46:44+00:00,2018-11-16 01:46:44-08:00,1542361604,2.7956043956043954,0.07838485494561322
2018-11-15 06:51:49+00:00,2018-11-14 22:51:49-08:00,1542264709,2.7746527777777774,0.03103902549042192
2018-11-13 06:51:49+00:00,2018-11-12 22:51:49-08:00,1542091909,2.7484745762711866,0.030523536771499465
2018-11-11 09:30:45+00:00,2018-11-11 01:30:45-08:00,1541928645,2.759375,0.02936502490208377
2018-11-09 06:50:45+00:00,2018-11-08 22:50:45-08:00,1541746245,2.8013864818024263,0.031161159231414274
2018-11-07 06:45:45+00:00,2018-11-06 22:45:45-08:00,1541573145,2.7607638888888886,0.030961243071473472
2018-11-05 06:55:45+00:00,2018-11-04 22:55:45-08:00,1541400945,2.738086956521739,0.03086062332218273
2018-11-03 06:54:54+00:00,2018-11-02 23:54:54-07:00,1541228094,2.7472222222222222,0.030885216608245954
2018-11-01 06:59:54+00:00,2018-10-31 23:59:54-07:00,1541055594,2.8643478260869566,0.03156413939948697
2018-10-30 06:55:42+00:00,2018-10-29 23:55:42-07:00,1540882542,2.640207972270364,0.03025144751980397
2018-10-28 06:46:28+00:00,2018-10-27 23:46:28-07:00,1540709188,2.657291666666667,0.030375495347279402
2018-10-26 06:56:28+00:00,2018-10-25 23:56:28-07:00,1540536988,2.5961871750433274,0.029998192753440286
2018-10-24 06:51:28+00:00,2018-10-23 23:51:28-07:00,1540363888,2.6277296360485267,0.030179874594163245
2018-10-22 06:56:28+00:00,2018-10-21 23:56:28-07:00,1540191388,2.6556521739130434,0.030392517236480336
2018-10-20 06:55:49+00:00,2018-10-19 23:55:49-07:00,1540018549,2.6187826086956525,0.030180803623700958
2018-10-18 06:50:49+00:00,2018-10-17 23:50:49-07:00,1539845449,2.6149046793760835,0.030106136222680713
2018-10-16 06:50:49+00:00,2018-10-15 23:50:49-07:00,1539672649,2.5996533795493932,0.030018211569651253
2018-10-14 06:55:55+00:00,2018-10-13 23:55:55-07:00,1539500155,2.649739130434783,0.0303586625725625
2018-10-12 06:55:55+00:00,2018-10-11 23:55:55-07:00,1539327355,2.5948006932409013,0.029990181485370217
2018-10-10 08:05:55+00:00,2018-10-10 01:05:55-07:00,1539158755,2.6238709677419356,0.02909312615712125
2018-10-08 09:11:00+00:00,2018-10-08 02:11:00-07:00,1538989860,2.653179190751445,0.03197529869581348
2018-10-06 06:50:44+00:00,2018-10-05 23:50:44-07:00,1538808644,2.6170138888888888,0.030144408736719648
2018-10-04 09:00:44+00:00,2018-10-04 02:00:44-07:00,1538643644,2.545904173106646,0.028053295343526248
2018-10-02 06:55:39+00:00,2018-10-01 23:55:39-07:00,1538463339,2.6055749128919863,0.03013081185941249
2018-09-30 06:55:40+00:00,2018-09-29 23:55:40-07:00,1538290540,2.6024347826086958,0.030086453878686484
2018-09-28 06:55:40+00:00,2018-09-27 23:55:40-07:00,1538117740,2.6243478260869564,0.03021285546188378
2018-09-26 07:00:40+00:00,2018-09-26 00:00:40-07:00,1537945240,2.599304347826087,0.03006835313271117
2018-09-24 07:00:40+00:00,2018-09-24 00:00:40-07:00,1537772440,2.6003466204506065,0.030022213731067563
2018-09-22 06:50:41+00:00,2018-09-21 23:50:41-07:00,1537599041,2.638541666666667,0.030268140030829876
2018-09-20 07:00:41+00:00,2018-09-20 00:00:41-07:00,1537426841,2.5746527777777777,0.029899442452169862
2018-09-18 06:55:41+00:00,2018-09-17 23:55:41-07:00,1537253741,2.6378472222222222,0.030264156594604054
2018-09-16 06:50:50+00:00,2018-09-15 23:50:50-07:00,1537080650,2.5993055555555555,0.030042247772671206
2018-09-14 06:50:50+00:00,2018-09-13 23:50:50-07:00,1536907850,2.610416666666667,0.030106389287424123
2018-09-12 06:50:50+00:00,2018-09-11 23:50:50-07:00,1536735050,2.626388888888889,0.030198354034942913
2018-09-10 06:55:50+00:00,2018-09-09 23:55:50-07:00,1536562550,2.58295652173913,0.029973649423040722
2018-09-08 06:50:50+00:00,2018-09-07 23:50:50-07:00,1536389450,2.619444444444445,0.030158403820289535
2018-09-06 06:50:50+00:00,2018-09-05 23:50:50-07:00,1536216650,2.5659722222222223,0.029848996250468694
2018-09-04 06:50:50+00:00,2018-09-03 23:50:50-07:00,1536043850,2.613541666666667,0.03012440448158885
2018-09-02 06:50:40+00:00,2018-09-01 23:50:40-07:00,1535871040,2.594425087108014,0.030066274571156272
2018-08-31 06:55:40+00:00,2018-08-30 23:55:40-07:00,1535698540,2.591666666666667,0.02999807092563219
2018-08-29 06:55:40+00:00,2018-08-28 23:55:40-07:00,1535525740,2.623263888888889,0.030180382982581723
2018-08-27 07:00:40+00:00,2018-08-27 00:00:40-07:00,1535353240,2.606608695652174,0.030110571280457944
2018-08-25 06:55:37+00:00,2018-08-24 23:55:37-07:00,1535180137,2.5927083333333334,0.030004098871222146
2018-08-23 06:55:37+00:00,2018-08-22 23:55:37-07:00,1535007337,2.6309027777777776,0.030224293357341163
2018-08-21 06:55:37+00:00,2018-08-20 23:55:37-07:00,1534834537,2.654166666666667,0.030357629158881103
2018-08-19 06:50:49+00:00,2018-08-18 23:50:49-07:00,1534661449,2.6440972222222223,0.030299988667846146
2018-08-17 06:50:49+00:00,2018-08-16 23:50:49-07:00,1534488649,2.635763888888889,0.030252203138830838
2018-08-15 06:50:49+00:00,2018-08-14 23:50:49-07:00,1534315849,2.5857638888888888,0.029963889661423722
2018-08-13 06:55:49+00:00,2018-08-12 23:55:49-07:00,1534143349,2.6386086956521737,0.0302948335136232
2018-08-11 06:50:52+00:00,2018-08-10 23:50:52-07:00,1533970252,2.6277777777777778,0.030206337737404925
2018-08-09 06:50:52+00:00,2018-08-08 23:50:52-07:00,1533797452,2.639236111111112,0.030272122942884862
2018-08-07 06:50:52+00:00,2018-08-06 23:50:52-07:00,1533624652,2.604513888888889,0.0300723311419092
2018-08-05 06:50:42+00:00,2018-08-04 23:50:42-07:00,1533451842,2.609739130434783,0.030128646662544372
2018-08-03 06:55:48+00:00,2018-08-02 23:55:48-07:00,1533279348,2.5694974003466204,0.0298435980863668
2018-08-01 06:50:42+00:00,2018-07-31 23:50:42-07:00,1533106242,2.627083333333333,0.03020234614997588
2018-07-30 06:55:42+00:00,2018-07-29 23:55:42-07:00,1532933742,2.553658536585366,0.029829121569093366
2018-07-28 06:55:40+00:00,2018-07-27 23:55:40-07:00,1532760940,2.594444444444444,0.030014142756908762
2018-07-26 06:55:40+00:00,2018-07-25 23:55:40-07:00,1532588140,2.6180555555555554,0.03015040742512835
2018-07-24 06:55:40+00:00,2018-07-23 23:55:40-07:00,1532415340,2.623263888888889,0.030180382982581723
2018-07-22 06:55:40+00:00,2018-07-21 23:55:40-07:00,1532242540,2.5742608695652174,0.02992315299339564
2018-07-20 06:55:40+00:00,2018-07-19 23:55:40-07:00,1532069740,2.6006944444444446,0.030050272949192786
2018-07-18 06:55:40+00:00,2018-07-17 23:55:40-07:00,1531896940,2.6010416666666667,0.030052278908472025
2018-07-16 06:55:40+00:00,2018-07-15 23:55:40-07:00,1531724140,2.592361111111111,0.030002089690594373
2018-07-14 06:50:51+00:00,2018-07-13 23:50:51-07:00,1531551051,2.638128249566724,0.030239530463001263
2018-07-12 06:50:51+00:00,2018-07-11 23:50:51-07:00,1531378251,2.5747841105354063,0.029822642755301387
2018-07-10 06:50:51+00:00,2018-07-09 23:50:51-07:00,1531205451,2.6853195164075996,0.030456058646158374
2018-07-08 06:45:50+00:00,2018-07-07 23:45:50-07:00,1531032350,2.564583333333333,0.02984091694425749
2018-07-06 06:50:50+00:00,2018-07-05 23:50:50-07:00,1530859850,2.586159169550173,0.029914290306644963
2018-07-04 06:55:50+00:00,2018-07-03 23:55:50-07:00,1530687350,2.5658620689655174,0.02974525212166158
2018-07-02 06:55:50+00:00,2018-07-01 23:55:50-07:00,1530514550,2.586759581881533,0.030021824708763783
2018-06-30 06:50:40+00:00,2018-06-29 23:50:40-07:00,1530341440,2.6072664359861593,0.030036116875359037
2018-06-28 07:10:40+00:00,2018-06-28 00:10:40-07:00,1530169840,2.6197573656845754,0.030134058448431898
2018-06-26 06:50:40+00:00,2018-06-25 23:50:40-07:00,1529995840,2.5713793103448275,0.029777214792665905
2018-06-25 01:50:44+00:00,2018-06-24 18:50:44-07:00,1529891444,2.639669421487603,0.06605368992624161
2018-06-22 05:25:54+00:00,2018-06-21 22:25:54-07:00,1529645154,2.6104928457869634,0.028810508845975944
2018-06-20 05:10:54+00:00,2018-06-19 22:10:54-07:00,1529471454,2.551851851851852,0.030742971806588346
2018-06-18 10:40:54+00:00,2018-06-18 03:40:54-07:00,1529318454,2.625096525096525,0.031836312316135956
2018-06-16 05:50:39+00:00,2018-06-15 22:50:39-07:00,1529128239,2.6349090909090904,0.03095397810186242
2018-06-14 06:55:39+00:00,2018-06-13 23:55:39-07:00,1528959339,2.6225694444444443,0.030176387961982774
2018-06-12 10:30:40+00:00,2018-06-12 03:30:40-07:00,1528799440,2.7214285714285715,0.030424594930358317
2018-06-10 02:45:47+00:00,2018-06-09 19:45:47-07:00,1528598747,2.6325678496868474,0.033154083559257315
2018-06-08 06:50:42+00:00,2018-06-07 23:50:42-07:00,1528440642,2.5715277777777774,0.029881291630486334
2018-06-06 06:50:42+00:00,2018-06-05 23:50:42-07:00,1528267842,2.6187826086956525,0.030180803623700958
2018-06-04 06:55:42+00:00,2018-06-03 23:55:42-07:00,1528095342,2.64808362369338,0.030375602394011665
2018-06-02 06:55:46+00:00,2018-06-01 23:55:46-07:00,1527922546,2.620103986135182,0.030136051903165557
2018-05-31 07:05:40+00:00,2018-05-31 00:05:40-07:00,1527750340,2.6189655172413793,0.030051481788248666
2018-05-29 07:00:40+00:00,2018-05-29 00:00:40-07:00,1527577240,2.6591695501730106,0.03033360961099393
2018-05-27 06:50:49+00:00,2018-05-26 23:50:49-07:00,1527403849,2.655902777777778,0.030367556116786428
2018-05-25 06:55:54+00:00,2018-05-24 23:55:54-07:00,1527231354,2.65121107266436,0.03028818372874616
2018-05-23 06:55:49+00:00,2018-05-22 23:55:49-07:00,1527058549,2.629015544041451,0.030135076126341503
2018-05-21 15:00:49+00:00,2018-05-21 08:00:49-07:00,1526914849,2.624020887728459,0.03701683258161311
2018-05-18 13:00:43+00:00,2018-05-18 06:00:43-07:00,1526648443,2.6135135135135132,0.059428738992691944
2018-05-17 06:55:43+00:00,2018-05-16 23:55:43-07:00,1526540143,2.6006920415224912,0.029998223946980266
2018-05-15 06:50:43+00:00,2018-05-14 23:50:43-07:00,1526367043,2.621180555555556,0.030168396333674737
2018-05-13 06:50:55+00:00,2018-05-12 23:50:55-07:00,1526194255,2.650086956521739,0.03036065506838537
2018-05-11 06:50:55+00:00,2018-05-10 23:50:55-07:00,1526021455,2.6538194444444447,0.030355643377740212
2018-05-09 06:50:55+00:00,2018-05-08 23:50:55-07:00,1525848655,2.58578856152513,0.029938055988477204
2018-05-07 06:55:55+00:00,2018-05-06 23:55:55-07:00,1525676155,2.6055749128919863,0.03013081185941249
2018-05-05 06:55:40+00:00,2018-05-04 23:55:40-07:00,1525503340,2.5878472222222224,0.029975958087634248
2018-05-03 06:55:40+00:00,2018-05-02 23:55:40-07:00,1525330540,2.609027777777778,0.030098379073290746
2018-05-01 07:00:40+00:00,2018-05-01 00:00:40-07:00,1525158040,2.609358752166378,0.03007419336358248
2018-04-29 06:50:44+00:00,2018-04-28 23:50:44-07:00,1524984644,2.607986111111111,0.030092370013421865
2018-04-27 06:55:44+00:00,2018-04-26 23:55:44-07:00,1524812144,2.648526863084922,0.030299068875563533
2018-04-25 06:50:44+00:00,2018-04-24 23:50:44-07:00,1524639044,2.605555555555556,0.030078344205149606
2018-04-23 06:55:44+00:00,2018-04-22 23:55:44-07:00,1524466544,2.639652173913044,0.030300823199683042
2018-04-21 06:51:00+00:00,2018-04-20 23:51:00-07:00,1524293460,2.6496527777777783,0.03033180386355688
2018-04-19 05:11:00+00:00,2018-04-18 22:11:00-07:00,1524114660,2.668608414239482,0.02938753678898768
2018-04-17 07:06:06+00:00,2018-04-17 00:06:06-07:00,1523948766,2.6212454212454213,0.03098649960814154
2018-04-16 03:01:06+00:00,2018-04-15 20:01:06-07:00,1523847666,2.659770114942529,0.07819471885836758
